Latitude,Longitude,Hazard_Prob,GLOF
30.956,92.867,0.017355929736991033,0
30.949,92.89,0.006071494271699485,0
30.935,92.828,0.001686130130585158,0
30.934,92.775,0.008752000097216411,0
30.906,92.817,0.005202303679239716,0
30.896,92.91,0.0011690970367432085,0
30.894,92.951,0.0017463595595834853,0
30.893,92.86,0.0026642453730058133,0
30.879,92.881,0.02863401817091406,0
30.878,92.86,0.025039097904275696,0
30.739,92.775,0.07270322616984252,0
30.736,92.875,0.005998611780269838,0
29.989,92.191,0.01477294970169303,0
29.928,92.068,0.007114178582998753,0
29.866,92.208,0.002261214262300811,0
29.83,92.242,0.017248397504202904,0
29.57,92.043,0.021160292980720512,0
29.808,92.395,0.011812869014700156,0
29.796,92.413,0.013542386236961744,0
29.795,92.389,0.005663279257092694,0
29.779,92.388,0.014567683504293464,0
29.778,92.457,0.0028225946532063413,0
29.77,92.442,0.028205147043984156,0
29.734,92.387,0.0018628198406357961,0
29.667,92.394,0.021740912337534276,0
29.639,92.253,0.022223248762909913,0
29.619,92.327,0.057594851826219366,0
31.148,93.097,0.0376457672503849,0
31.147,93.119,0.002530035867852069,0
31.132,93.177,0.0005797697779288773,0
31.103,93.144,0.016069286243958453,0
31.081,93.163,0.0023406273489893496,0
31.078,93.05,0.059964320239832405,0
31.004,93.088,0.011567530302853913,0
31.065,93.292,0.005356301571004859,0
31.054,93.301,0.0055509274733263215,0
30.909,93.016,0.001120836355804798,0
30.903,93.018,0.0011225911157980602,0
28.928,90.223,0.19572123113972345,0
28.257,90.192,0.22096131861796936,0
28.245,90.185,0.21988485698313695,0
28.265,90.276,0.21202343216127484,0
28.454,90.622,0.39817231416407006,0
28.592,91.115,0.007934752544895425,0
28.587,91.155,0.025804716099698394,0
28.546,91.525,0.05694659933920008,0
28.538,91.597,0.004231471418748468,0
28.53,91.562,0.055184333555597556,0
28.238,90.496,0.18353271700581683,0
28.204,90.384,0.1631651273486026,0
28.333,90.674,0.698963003193207,0
28.303,90.741,0.09568342645389435,0
28.3,90.647,0.28418297389165437,0
28.299,90.607,0.35332394838412917,0
28.273,90.736,0.3245641562359503,0
28.272,90.589,0.22091377893888456,0
28.247,90.712,0.4252347602026042,0
28.244,90.743,0.43762680776946883,0
28.241,90.724,0.43868359957353803,0
28.241,90.506,0.2898223251473392,0
28.129,90.604,0.41865611405303427,0
28.123,90.566,0.450389972526525,0
28.096,90.738,0.36968596851334745,0
28.086,90.605,0.42676895742578463,0
28.081,90.652,0.21291938833211876,0
28.078,90.743,0.22878186389369506,0
28.078,90.661,0.5126667163381572,0
28.078,90.584,0.46049704708413564,0
28.071,90.656,0.6416459915725949,0
28.064,90.648,0.5362188021657059,0
28.059,90.602,0.5587749645908381,0
28.049,90.597,0.5243929909542354,0
28.353,90.851,0.00802433614367488,0
28.307,90.852,0.23530069187108532,0
28.281,90.75,0.2563758900018453,0
28.086,90.787,0.28022031629695215,0
28.059,90.903,0.09861458857792242,0
28.049,90.953,0.05047571058185243,0
28.046,90.919,0.366258535645287,0
28.04,90.907,0.3705141448895413,0
28.021,90.84,0.597348029310998,0
28.018,90.843,0.6078487529078297,0
28.016,90.929,0.013216223546816423,0
28.015,90.979,0.16729441828192862,0
28.013,90.984,0.15397480979215744,0
28.003,90.905,0.011554609544712815,0
28.001,90.932,0.013372534902935777,0
28.351,91.079,0.3674419125164606,0
28.305,91.07,0.45239735963456634,0
28.075,91.234,0.08088488368340874,0
28.045,91.004,0.17862052727812833,0
28.034,91.003,0.15382079742220142,0
28.023,91.036,0.037228924223290195,0
28.013,91.044,0.02917387046983957,0
28.01,91.027,0.03773743958520564,0
28.518,91.487,0.0035080084631496497,0
28.088,91.257,0.08511202845261424,0
28.045,91.261,0.29345019165199704,0
28.043,91.294,0.20343198372592255,0
28.012,91.292,0.24142874094791808,0
28.001,91.262,0.16615728984851966,0
27.988,90.817,0.02837829764792514,0
27.984,90.827,0.040150978154114884,0
27.967,90.894,0.002650064051734735,0
27.956,90.955,0.3365208392398059,0
27.947,90.974,0.3963829897590696,0
27.939,90.945,0.38761710075078243,0
27.913,90.845,0.06462364901177735,0
27.903,90.98,0.1888323787307981,0
27.896,90.997,0.17600831979379783,0
27.891,90.966,0.08812041636141407,0
27.875,90.999,0.21480807013786232,0
27.866,90.85,0.19769341100135565,0
27.985,91.215,0.4208273603640274,0
27.956,91.056,0.22902196907140207,0
27.909,91.241,0.09240035706226095,0
27.902,91.242,0.11679556681623197,0
27.877,91.014,0.2264269605770908,0
27.803,91.24,0.0029150603914381637,0
27.996,91.287,0.1539507932090029,0
27.963,91.426,0.23088608619711093,0
27.931,91.27,0.10095117169179232,0
27.929,91.3,0.13351336327284066,0
27.914,91.26,0.28220304065670604,0
27.904,91.29,0.28475101371063616,0
27.893,91.306,0.48495325321812904,0
27.884,91.281,0.22784004508329408,0
27.843,91.271,0.04397128399525055,0
28.046,90.355,0.41473994128405195,0
28.037,90.364,0.4384867967388497,0
28.014,90.374,0.4194650677280178,0
28.014,90.353,0.37616032793477233,0
28.005,90.328,0.4392603308557801,0
28.002,90.311,0.4328182805817742,0
28.04,90.537,0.1349788824815112,0
28.038,90.546,0.49601803172600784,0
28.034,90.625,0.38989766430883016,0
28.034,90.664,0.05195500449208053,0
28.022,90.709,0.5035835154436513,0
28.006,90.572,0.525496094507825,0
28.003,90.705,0.13815786814340636,0
28.003,90.54,0.9700384113480174,0
27.99,90.418,0.5144810500484893,0
27.987,90.38,0.4424050651640592,0
27.984,90.437,0.5476202380457446,0
27.98,90.381,0.4999991779944384,0
27.97,90.331,0.46605521611123585,0
27.968,90.412,0.5022176913366962,0
27.946,90.378,0.47963751643022495,0
27.94,90.397,0.5117369523982429,0
27.931,90.295,0.4826522228102657,0
27.918,90.408,0.5356244607360559,0
27.906,90.276,0.7198024861439156,0
27.89,90.29,0.720308263441888,0
27.883,90.298,0.7019754874125107,0
27.876,90.28,0.7268858458260621,0
27.872,90.303,0.7161641842703343,0
27.861,90.295,0.548422421156202,0
27.849,90.333,0.6178120638023119,0
27.846,90.302,0.20675307528312797,0
27.819,90.272,0.08942070707093631,0
27.819,90.394,0.004754048647145594,0
27.814,90.363,0.02392682636700275,0
27.813,90.254,0.04161812783767968,0
27.81,90.406,0.005244442202565925,0
27.803,90.398,0.004322772278943451,0
27.792,90.409,0.004748319832675862,0
27.792,90.398,0.0043160368223823815,0
27.792,90.421,0.006814488166122414,0
27.781,90.442,0.051941654354482995,0
27.78,90.4,0.13158890783943067,0
27.77,90.416,0.022814946366485265,0
27.756,90.298,0.002550562707784324,0
27.749,90.293,0.0026624676471035985,0
27.738,90.296,0.007341821433061138,0
27.72,90.326,0.02077307649751481,0
27.716,90.29,0.01627634791998721,0
27.997,90.592,0.13668224692411976,0
27.987,90.505,0.13264411122883496,0
27.983,90.594,0.549129801829887,0
27.972,90.508,0.02540387622547039,0
27.944,90.743,0.21417123900089777,0
27.939,90.535,0.14396096732317584,0
27.925,90.555,0.20222396753600205,0
27.921,90.503,0.050964194585236086,0
27.919,90.537,0.1645976468305672,0
27.915,90.559,0.16143883889508612,0
27.895,90.552,0.17528515091061997,0
27.895,90.598,0.01834578142639637,0
27.884,90.712,0.0015834968692962062,0
27.881,90.566,0.2852368197992448,0
27.878,90.571,0.07158247615893927,0
27.876,90.581,0.059513478770131,0
27.861,90.591,0.04617684123043662,0
27.857,90.74,0.02450496076362158,0
27.844,90.618,0.06469952540656707,0
27.827,90.701,0.047677215553927885,0
27.805,90.577,0.05470823040740786,0
27.803,90.585,0.05951255475889694,0
27.798,90.62,0.0043269610951998825,0
27.796,90.634,0.005152288124969344,0
27.787,90.646,0.00448405534029487,0
27.765,90.625,0.1008180935623526,0
27.764,90.636,0.06783605843979491,0
27.757,90.624,0.09104615993656828,0
27.942,90.756,0.47918788821487224,0
27.907,90.812,0.3978232195723106,0
27.886,90.83,0.16959657316791735,0
27.88,90.791,0.01819470674138136,0
27.873,90.803,0.02908165326706754,0
27.867,90.816,0.04697118495092054,0
27.841,90.831,0.025137833912951022,0
27.83,90.811,0.0021203058557637032,0
27.821,90.81,0.0014433612705781146,0
27.81,90.864,0.00911140440665223,0
27.79,90.784,0.0587318909744953,0
27.784,90.811,0.09384929960398494,0
27.757,90.807,0.11108990852318272,0
27.748,90.821,0.03325626285843691,0
27.707,90.96,0.14262926263411987,0
28.037,91.452,0.6439447811983199,0
28.164,91.511,0.30764837681888313,0
28.143,91.664,0.3804191745997918,0
28.024,91.597,0.5883054760855206,0
28.014,91.676,0.23387604222776598,0
28.355,91.96,0.010414264302907568,0
28.102,91.942,0.055490445865058996,0
28.059,91.939,0.009895994996565386,0
27.916,91.45,0.13378848709571242,0
27.879,91.449,0.08928837808267681,0
27.871,91.459,0.1541555560025832,0
27.86,91.495,0.004878305806926345,0
27.996,91.511,0.4233465188548264,0
27.912,91.577,0.22853036496991272,0
27.901,91.62,0.022283011147613743,0
27.898,91.535,0.326558472231067,0
27.893,91.649,0.023699978597014143,0
27.888,91.596,0.2563123422440309,0
27.878,91.517,0.12568813891921357,0
27.877,91.717,0.011440079680707444,0
27.877,91.634,0.03962841844240493,0
27.869,91.671,0.42230019194561896,0
27.861,91.629,0.03402799689500784,0
27.854,91.5,0.0039461595707594435,0
27.851,91.604,0.06333534593104742,0
27.847,91.583,0.048268366995057786,0
27.841,91.565,0.026364201252689394,0
27.838,91.605,0.10417663847042569,0
27.834,91.553,0.027893164889850525,0
27.824,91.559,0.022119565277706282,0
27.815,91.595,0.02419590924860364,0
27.811,91.501,0.011721547294711034,0
27.809,91.549,0.044028438936059976,0
27.806,91.59,0.03981310182417237,0
27.802,91.643,0.001434937929159321,0
27.801,91.579,0.00781927871267219,0
27.798,91.593,0.01909649796004924,0
27.757,91.65,0.012719199962428325,0
27.756,91.529,0.19794767080447315,0
27.702,91.634,0.013164366055459715,0
27.992,91.952,0.2185128673160699,0
27.901,91.896,0.011882071647188939,0
27.874,91.833,0.038800557103778104,0
27.849,91.948,0.033253235117824374,0
27.841,91.892,0.03169264625900105,0
27.796,91.925,0.010813102562701807,0
27.795,91.838,0.31782100151699966,0
27.785,91.948,0.04067127494737999,0
27.746,91.87,0.0023823407601837104,0
27.734,91.871,0.0020029581187786635,0
27.698,91.903,0.019881544890115784,0
27.697,91.873,0.013018962550192444,0
27.693,91.857,0.03690069113274105,0
27.673,91.875,0.005909949155019199,0
27.625,91.803,0.16539195809451285,0
27.62,91.779,0.3789474141591605,0
28.239,92.033,0.0027104888116929546,0
28.23,92.042,0.0028096226656943624,0
28.228,92.023,0.0027747378300057145,0
28.223,92.043,0.002844944832778416,0
28.193,92.039,0.08334650622478494,0
28.068,92.147,0.02173472171078037,0
27.851,92.161,0.03770160781848009,0
27.789,92.048,0.3517645943737602,0
27.753,92.041,0.3385770998528637,0
27.588,92.222,0.009451256982500152,0
27.566,92.216,0.001720408607106778,0
27.565,92.065,0.024811411372681634,0
27.519,92.033,0.0038724841187897313,0
27.514,92.048,0.01704455007660561,0
27.509,92.101,0.013541905362058905,0
27.505,92.045,0.00702270848228452,0
27.774,92.315,0.0018306143846380035,0
27.771,92.435,0.1287681798126189,0
27.763,92.425,0.5058075660910801,0
27.756,92.401,0.1894653782336652,0
27.715,92.386,0.147852980480788,0
31.03,93.163,0.004124987515494187,0
30.621,93.181,0.0006457670447956064,0
30.535,93.058,0.022870521677676704,0
30.527,93.419,0.6381731622896015,0
30.521,93.445,0.6234460425191135,0
30.493,93.357,0.32043779043223086,0
30.463,93.39,0.5824999737911828,0
30.425,93.492,0.28095524088053114,0
30.803,93.683,0.4196706903082981,0
30.532,93.516,0.2180565023258644,0
30.461,93.509,0.08138283914951513,0
30.441,93.63,0.634947504712024,0
30.354,93.529,0.5772482950901935,0
30.348,93.507,0.6979527079998901,0
30.883,93.831,0.4687505684440703,0
30.659,93.894,0.1811309702256308,0
30.489,93.823,0.09490604706365204,0
30.789,94.117,0.01615070123098566,0
30.732,94.211,0.6057723305757297,0
30.706,94.118,0.1483137656166834,0
30.262,94.134,0.42906359920350834,0
30.849,94.344,0.03053156778399151,0
30.842,94.353,0.03335958023581813,0
30.654,94.492,0.3668967311790738,0
30.626,94.444,0.8312251490517123,0
30.487,94.266,0.3833414474003198,0
30.431,94.455,0.8669136609627814,0
30.181,94.288,0.5904914560569114,0
30.176,94.282,0.4920830851827573,0
30.452,94.603,0.790685067779426,0
30.393,94.653,0.3056810997985843,0
30.352,94.732,0.9828468788872784,0
30.537,94.759,0.9224551220507818,0
30.482,95.032,0.33824468684503317,0
30.395,95.082,0.7089712488723676,0
30.093,92.485,0.0004584570766942687,0
30.072,92.457,0.016238756643051435,0
30.049,92.443,0.014621983988328115,0
30.327,92.72,0.016538333597816337,0
30.089,92.533,0.004799986069040764,0
30.006,92.742,0.01915765439351145,0
30.297,92.925,0.06704544868245983,0
30.229,92.968,0.04924371763886244,0
30.219,92.941,0.030519791062036727,0
30.197,92.976,0.047269026997462764,0
29.918,92.18,0.014426649459581659,0
29.905,92.192,0.03596520469568846,0
29.816,92.399,0.04747491679348504,0
29.601,92.49,0.009257519931693957,0
29.59,92.716,0.017881221505070554,0
29.539,92.636,0.4134627216144001,0
29.777,92.925,0.08666118969056254,0
29.75,92.778,0.5145309719281487,0
30.296,93.216,0.5104540362563157,0
30.028,93.197,0.04317977580680337,0
30.327,93.351,0.2776550632338118,0
30.319,93.343,0.4537659408837529,0
30.287,93.48,0.2754423314285201,0
30.267,93.457,0.8085717570896214,0
30.167,93.48,0.21646611820670553,0
30.116,93.274,0.2765851528609725,0
30.099,93.272,0.4967062251915728,0
30.079,93.359,0.07636243579812982,0
30.072,93.357,0.4538012007773058,0
30.065,93.334,0.12711394996170283,0
30.059,93.277,0.1100338611811037,0
30.025,93.406,0.20455956484744922,0
30.008,93.437,0.06966145849943144,0
30.249,93.614,0.2434748287086802,0
30.242,93.638,0.779111943328099,0
30.233,93.577,0.37369233551676617,0
30.228,93.636,0.343742372324308,0
30.208,93.512,0.8243290646072715,0
30.172,93.718,0.3619663646843173,0
30.163,93.729,0.333825124882119,0
30.153,93.527,0.26945874702962963,0
30.112,93.501,0.25217947658392353,0
30.261,93.764,0.8010807735628893,0
30.249,93.989,0.059614755723415874,0
30.2,93.798,0.7531050933980419,0
30.088,93.755,0.17970973767452028,0
30.075,93.974,0.023826169873308146,0
30.059,93.781,0.10029898457848517,0
30.02,93.967,0.0018401958838218289,0
29.809,93.018,0.4052867141718427,0
29.764,93.115,0.024045003089513625,0
29.758,93.123,0.0816073696278744,0
29.747,93.149,0.1027457008640618,0
29.693,93.068,0.10385489751874634,0
29.58,93.199,0.08850750825531768,0
29.532,93.236,0.01785076037545985,0
29.52,93.177,0.09098833741291178,0
30.0,93.385,0.17992263504766726,0
29.948,93.25,0.007492002035803741,0
29.732,93.498,0.07295308591299958,0
29.716,93.427,0.12945999359787805,0
29.658,93.275,0.0340870144872522,0
29.65,93.337,0.5479479477045631,0
29.648,93.253,0.13543911345527707,0
29.603,93.427,0.05959358875010427,0
29.601,93.465,0.006906311007202235,0
29.555,93.269,0.05213902493549881,0
29.541,93.345,0.03370649821424474,0
29.644,93.548,0.0395927509227667,0
29.63,93.561,0.05156414629800587,0
29.606,93.588,0.14498709916775415,0
29.605,93.528,0.09019105799998112,0
29.598,93.524,0.16712045247149468,0
29.594,93.731,0.22890622427821375,0
29.585,93.746,0.03701268897245757,0
29.52,93.673,0.348120858743137,0
29.513,93.62,0.010437681306904669,0
29.512,93.714,0.038970281683849105,0
29.477,93.631,0.07173808077828013,0
29.458,93.621,0.023136800805667865,0
29.452,93.62,0.04621410767080491,0
29.443,93.715,0.05875072521486058,0
29.95,93.972,0.36493095978179424,0
29.924,93.889,0.2659192991899433,0
29.907,93.897,0.08589004316785835,0
29.891,93.993,0.19080220871574546,0
29.878,93.839,0.008461116925468788,0
29.657,93.752,0.17627329187819663,0
29.621,93.779,0.10041817504127404,0
29.613,93.91,0.1137819850288859,0
29.589,93.929,0.03511910055686498,0
29.587,93.897,0.032174946134912445,0
29.568,93.902,0.003109360747259726,0
29.558,93.879,0.004514468004004237,0
29.545,93.91,0.0021186719211598566,0
29.542,93.83,0.07647408489419183,0
29.524,93.981,0.026816050781600303,0
29.506,93.911,0.010520118904091475,0
29.506,93.806,0.05808451194307601,0
29.504,93.888,0.01953111472137879,0
29.502,93.937,0.04222325521509967,0
29.491,93.963,0.07858546859683828,0
30.132,94.123,0.015560267687470444,0
30.126,94.09,0.10853113739396489,0
30.115,94.188,0.8789289449521376,0
30.064,94.189,0.09315308606915998,0
30.046,94.157,0.24017036232170028,0
30.019,94.123,0.10062924807195434,0
30.099,94.27,0.7747039573916019,0
29.948,94.161,0.01867224938583816,0
29.941,94.093,0.05276191152513735,0
29.896,94.209,0.035010023622278535,0
29.881,94.207,0.06420460482895549,0
29.856,94.155,0.005516672490381281,0
29.834,94.16,0.10161749174506025,0
29.833,94.135,0.0239962890114098,0
29.817,94.133,0.016930726982642644,0
29.658,94.212,0.008356260240652126,0
29.645,94.185,0.004265173304260634,0
29.636,94.169,0.018364748229660614,0
29.632,94.099,0.02158391558533701,0
29.622,94.163,0.003001046292748278,0
29.611,94.154,0.002411024695187941,0
29.601,94.076,0.06099755554271837,0
29.578,94.113,0.011204939753580674,0
29.573,94.139,0.007738213136536982,0
29.556,94.242,0.098063766199908,0
29.555,94.087,0.006463941189015165,0
29.551,94.111,0.009233700592369717,0
29.55,94.12,0.008899549275087966,0
29.545,94.067,0.0011379390983548684,0
29.543,94.086,0.001395321092258421,0
29.538,94.113,0.03942051272755259,0
29.537,94.034,0.001985365877117964,0
29.529,94.076,0.0014254981144261776,0
29.529,94.001,0.026820948630955688,0
29.526,94.057,0.001877730353709707,0
29.522,94.098,0.026387088068515845,0
29.518,94.121,0.009279937321376235,0
29.507,94.028,0.0025213847819021674,0
29.505,94.133,0.024708381039367813,0
29.499,94.192,0.00514272271345861,0
29.499,94.155,0.03372649010696365,0
29.493,94.178,0.04561911465612931,0
29.491,94.131,0.011038808074076041,0
29.475,94.151,0.03592514372101623,0
29.475,94.194,0.0016113577648310467,0
29.472,94.236,0.006078853847276977,0
29.472,94.213,0.11906955297573034,0
29.47,94.162,0.017712718471584857,0
29.447,94.168,0.04094717327020181,0
29.426,94.186,0.00772751023137397,0
29.424,94.197,0.00824014344265021,0
29.965,94.251,0.26220879632828353,0
29.915,94.28,0.007876124056090068,0
29.906,94.365,0.0028787952294567418,0
29.897,94.294,0.008159104466491382,0
29.894,94.284,0.011137620036914332,0
29.886,94.266,0.1661883878458569,0
29.881,94.377,0.002239222348281,0
29.829,94.363,0.00219703875042488,0
29.829,94.282,0.0017756622964446207,0
29.828,94.462,0.0031588625639799865,0
29.819,94.358,0.14768240005369448,0
29.813,94.433,0.030692998528064966,0
29.78,94.448,0.1399479751485518,0
29.768,94.465,0.13538018198396876,0
29.767,94.482,0.0964667991201767,0
29.744,94.461,0.006310770361945707,0
29.732,94.483,0.030982614902721632,0
29.682,94.494,0.00863331156881267,0
29.574,94.276,0.04295980679709764,0
29.528,94.343,0.10598737530446922,0
29.849,94.519,0.036249255844389254,0
29.808,94.501,0.009799870396555175,0
29.785,94.516,0.03948091658699558,0
29.782,94.527,0.0029882951879336146,0
29.462,91.646,0.01530157307199999,0
29.43,91.971,0.0010456108715634442,0
29.536,92.02,0.0009382373120680336,0
29.56,92.451,0.004669535143389582,0
29.547,92.479,0.026711536954621144,0
29.526,92.491,0.01960944186998163,0
29.51,92.459,0.0056368910793429625,0
29.505,92.464,0.0054131906157995745,0
29.503,92.47,0.004945481095694139,0
29.355,92.453,0.2646364869673999,0
29.334,92.373,0.004770945983430167,0
29.331,92.431,0.39985688059592994,0
29.316,92.434,0.060246385142427625,0
29.287,92.453,0.01898162510180952,0
29.195,92.443,0.09838121565788131,0
29.541,92.687,0.006516946919016459,0
29.532,92.521,0.017951284301281654,0
29.524,92.511,0.019291863377923494,0
29.517,92.739,0.002102249787998997,0
29.517,92.681,0.005144106113850747,0
29.488,92.644,0.2534002274781991,0
29.39,92.549,0.019911349310938596,0
29.3,92.651,0.030477851745126558,0
29.283,92.656,0.03540832734485582,0
29.226,92.625,0.0011930476388406265,0
29.666,92.8,0.025784178549790142,0
29.656,92.783,0.02708685899556523,0
29.656,92.835,0.025960922229128297,0
29.581,92.791,0.008998975532601068,0
29.276,92.802,0.0018424954692075912,0
29.25,92.996,0.07178650030000437,0
29.202,92.984,0.05047860753838503,0
28.705,92.111,0.20864849804823798,0
28.648,92.16,0.027960707096936023,0
28.976,92.253,0.013070808462730912,0
29.437,93.173,0.004487816290183657,0
29.31,93.093,0.0007893200629739026,0
29.284,93.117,0.04596078642857372,0
29.246,93.043,0.0005518677935356407,0
29.238,93.038,0.0006271017311984411,0
29.157,93.069,0.004525147882862197,0
29.555,93.454,0.034816638792041436,0
29.533,93.39,0.02983824143363075,0
29.525,93.47,0.0013192266863234986,0
29.514,93.367,0.18978634877172568,0
29.503,93.497,0.0005934316447138589,0
29.494,93.303,0.020216489239012397,0
29.485,93.299,0.02097458063617369,0
29.476,93.299,0.024481082025800578,0
29.444,93.412,0.0017760018074694651,0
29.439,93.254,0.026309077605853336,0
29.421,93.291,0.010936701229877418,0
29.399,93.319,0.02226263810975579,0
29.322,93.265,0.00583223129763361,0
29.296,93.424,0.026312357704518053,0
29.27,93.285,0.00041787611724207523,0
29.24,93.276,0.025364402893923544,0
29.22,93.306,0.0018527774094284585,0
29.197,93.346,0.004432489418874878,0
29.196,93.327,0.006140215815177971,0
29.19,93.275,0.0009636333733386291,0
29.18,93.272,0.0005123556658049672,0
29.178,93.298,0.23922061593255248,0
29.125,93.326,0.0040039340741189105,0
29.497,93.502,0.0797841648326436,0
29.466,93.59,0.03031172362805445,0
29.462,93.556,0.0021192830329231096,0
29.419,93.739,0.005795171638810793,0
29.417,93.691,0.08701942295519816,0
29.405,93.708,0.008017007197992546,0
29.404,93.65,0.05183963568284502,0
29.396,93.682,0.005422075518764712,0
29.389,93.61,0.0024095089564858388,0
29.383,93.64,0.044035082009286894,0
29.37,93.694,0.0005931917247105972,0
29.331,93.721,0.005716691952944238,0
29.329,93.749,0.006319965513395163,0
29.328,93.677,0.11029114767988697,0
29.312,93.627,0.0013819417301484714,0
29.287,93.736,0.03536162914963177,0
29.287,93.701,0.006386611042621405,0
29.056,93.694,0.0847404682753841,0
29.046,93.741,0.03673748278497103,0
29.037,93.735,0.006207488413480392,0
29.034,93.602,0.014215259073451593,0
29.025,93.567,0.07148619751334703,0
29.024,93.731,0.00837253317137063,0
29.017,93.713,0.057631268939293434,0
29.003,93.566,0.00220496717416031,0
29.003,93.668,0.0030022456774313356,0
29.507,93.84,0.08185551779933671,0
29.488,93.826,0.0008128250521512062,0
29.474,93.864,0.004897820112628829,0
29.465,93.996,0.03527050311715077,0
29.454,93.978,0.013001602549334825,0
29.42,93.864,0.0037650439607650877,0
29.414,93.783,0.009345113901007177,0
29.404,93.775,0.0013748276081193352,0
29.359,93.823,0.006323969175402633,0
29.341,93.788,0.05182741340635308,0
29.337,93.758,0.10690259710805129,0
29.311,93.806,0.05849843105644841,0
29.305,93.835,0.006250652792512355,0
29.038,93.762,0.011867033079309966,0
29.035,93.836,0.023706567834850655,0
29.029,93.982,0.028661095297520204,0
29.021,93.815,0.16487032657718467,0
29.021,93.756,0.014127850241297866,0
28.871,93.224,0.4726898594386953,0
28.773,93.172,0.011617088034332715,0
28.767,93.073,0.004948362797939622,0
28.757,93.079,0.004873635394386039,0
28.771,93.631,0.005634537317855687,0
28.672,93.723,0.00474593258428945,0
28.856,94.0,0.018765040065692327,0
28.847,93.784,0.08166240386711514,0
28.841,93.752,0.006735407426533808,0
28.79,93.912,0.004952513574319075,0
28.785,93.923,0.006800843324011725,0
29.487,94.099,0.03247560643085227,0
29.484,94.034,0.30539507474702743,0
29.481,94.118,0.008464384035866985,0
29.467,94.131,0.04048938119133527,0
29.465,94.103,0.021836471444821495,0
29.464,94.045,0.003981990129653928,0
29.457,94.052,0.002784876039902275,0
29.454,94.015,0.008610157716998404,0
29.454,94.006,0.03952612185949285,0
29.45,94.155,0.03333007582562411,0
29.417,94.15,0.016532306022421325,0
29.402,94.199,0.0035228758965374298,0
29.401,94.208,0.02838446879460903,0
29.396,94.066,0.008032485870259894,0
29.375,94.019,0.07891532048851504,0
29.361,94.147,0.003780775342055288,0
29.343,94.161,0.0026021419735699574,0
29.321,94.119,0.012631813301127346,0
29.296,94.202,0.07166048957132717,0
29.291,94.146,0.0037581851174480273,0
29.271,94.167,0.008406090907509288,0
29.101,94.124,0.01023129278894514,0
29.054,94.002,0.470160006109712,0
29.052,94.097,0.10881125101954503,0
29.031,94.055,0.18251164309084053,0
29.025,94.066,0.5866146315386218,0
29.017,94.039,0.23405330309424965,0
29.397,94.304,0.00618650908504206,0
29.077,94.271,0.2518915378612783,0
29.075,94.296,0.23404428684525508,0
